xx,yy,latitude,longitude,percentage,bezirk
119,90,52.4794172092107,13.3284127838753,4,Charlottenburg-Wilmersdorf
129,90,52.4780647801639,13.3651535416233,4,Tempelhof-Schöneberg
128,90,52.47820053539,13.3614795973403,2,Tempelhof-Schöneberg
112,90,52.4803571348598,13.3026925225361,3,Charlottenburg-Wilmersdorf
126,90,52.478471704309,13.3541316209433,3,Tempelhof-Schöneberg
135,90,52.4772478582077,13.3871965909775,5,Tempelhof-Schöneberg
144,90,52.4760147919547,13.4202591751755,5,Neukölln
145,90,52.4758772155144,13.4239326476006,5,Neukölln
146,90,52.4757395252662,13.4276060903286,5,Neukölln
148,90,52.475463803354,13.4349528865963,5,Neukölln
150,90,52.475187626235,13.4422995637848,5,Neukölln
151,90,52.4750493669782,13.4459728576638,5,Neukölln
153,90,52.4747725070808,13.4533193558703,5,Neukölln
154,90,52.4746339064444,13.4569925601492,5,Neukölln
156,90,52.4743563638067,13.4643388789376,5,Neukölln
157,90,52.4742174218097,13.4680119933986,5,Neukölln
159,90,52.4739391964701,13.4753581323331,5,Treptow-Köpenick
160,90,52.4737999131317,13.4790311567582,5,Treptow-Köpenick
161,90,52.4736605160171,13.4827041511229,5,Treptow-Köpenick
162,90,52.4735210051284,13.4863771154031,5,Treptow-Köpenick
163,90,52.4733813804679,13.4900500495744,5,Treptow-Köpenick
171,90,52.4722602876511,13.5194324361236,5,Treptow-Köpenick
130,90,52.4779289110963,13.3688274565971,1,Tempelhof-Schöneberg
155,90,52.474495192019,13.4606657345131,1,Neukölln
165,90,52.4731017898395,13.4973958274937,1,Treptow-Köpenick
134,90,52.4773842964519,13.383522822914,3,Tempelhof-Schöneberg
147,90,52.475601721212,13.4312795033352,3,Neukölln
168,90,52.4726815506611,13.5084142679517,1,Treptow-Köpenick
169,90,52.4725412434139,13.512087020962,1,Treptow-Köpenick
170,90,52.4724008224099,13.515759743694,1,Treptow-Köpenick
182,90,52.470706898107,13.5598300459718,1,Treptow-Köpenick
196,90,52.4687099547119,13.6112398278353,1,Treptow-Köpenick
158,90,52.4740783660301,13.4716850778719,2,Treptow-Köpenick
131,90,52.4777929281893,13.3725013422372,4,Tempelhof-Schöneberg
132,90,52.4776568314448,13.3761751985196,4,Tempelhof-Schöneberg
133,90,52.477520620865,13.3798490254199,4,Tempelhof-Schöneberg
149,90,52.4753257716943,13.4386262400876,4,Neukölln
152,90,52.4749109939261,13.4496461217004,4,Neukölln
184,90,52.4704229850854,13.5671746691828,4,Treptow-Köpenick
189,90,52.4697112123915,13.5855356905695,4,Treptow-Köpenick
166,90,52.472961823876,13.5010686711934,2,Treptow-Köpenick
167,90,52.4728217441491,13.5047414846875,2,Treptow-Köpenick
185,90,52.4702808579868,13.5708469348389,2,Treptow-Köpenick
186,90,52.470138617166,13.5745191698298,2,Treptow-Köpenick
187,90,52.469996262625,13.5781913741313,2,Treptow-Köpenick
188,90,52.4698537943661,13.5818635477193,3,Treptow-Köpenick
221,90,52.4650885604404,13.7030278876891,5,Treptow-Köpenick
222,90,52.4649422270817,13.7066990026429,5,Treptow-Köpenick
201,90,52.4679913596648,13.6295989984344,1,Treptow-Köpenick
200,90,52.4681353060574,13.6259272263216,2,Treptow-Köpenick
68,91,52.4838975112021,13.1407795221217,5,Spandau
78,91,52.4826032773323,13.1775329931204,5,Spandau
80,91,52.4823430632575,13.1848833513045,5,Spandau
100,91,52.4797158600222,13.2583807158291,5,Charlottenburg-Wilmersdorf
101,91,52.4795833038584,13.2620552853642,5,Charlottenburg-Wilmersdorf
102,91,52.4794506338045,13.2657298262744,5,Charlottenburg-Wilmersdorf
103,91,52.4793178498625,13.2694043385356,5,Charlottenburg-Wilmersdorf
76,91,52.4828630356614,13.1701825226718,1,Spandau
98,91,52.4799806306713,13.2510314909813,1,Charlottenburg-Wilmersdorf
99,91,52.4798483022938,13.2547061176934,1,Charlottenburg-Wilmersdorf
77,91,52.482733213466,13.173857771917,2,Spandau
79,91,52.4824732272621,13.1812081862577,4,Spandau
104,91,52.4791849520345,13.2730788221233,5,Charlottenburg-Wilmersdorf
110,91,52.4783851735741,13.2951251201483,3,Charlottenburg-Wilmersdorf
131,91,52.4755536692459,13.3722789517653,3,Tempelhof-Schöneberg
157,91,52.4719784502913,13.4677847841629,3,Neukölln
168,91,52.4704427025928,13.5081850210716,3,Treptow-Köpenick
170,91,52.470161996905,13.5155301264017,3,Treptow-Köpenick
105,91,52.4790519403225,13.2767532770133,5,Charlottenburg-Wilmersdorf
106,91,52.4789188147286,13.2804277031813,5,Charlottenburg-Wilmersdorf
107,91,52.4787855752547,13.2841021006031,5,Charlottenburg-Wilmersdorf
108,91,52.478652221903,13.2877764692544,5,Charlottenburg-Wilmersdorf
109,91,52.4785187546755,13.2914508091109,5,Charlottenburg-Wilmersdorf
113,91,52.4779837470479,13.3061478801037,5,Charlottenburg-Wilmersdorf
114,91,52.477849710472,13.3098220756222,5,Charlottenburg-Wilmersdorf
116,91,52.4775812957316,13.3171703798139,5,Charlottenburg-Wilmersdorf
117,91,52.4774469175712,13.3208444884386,5,Tempelhof-Schöneberg
118,91,52.4773124255535,13.32451856805,5,Tempelhof-Schöneberg
119,91,52.4771778196806,13.3281926186241,5,Tempelhof-Schöneberg
111,91,52.4782514786011,13.2987994023424,1,Charlottenburg-Wilmersdorf
126,91,52.4762323907955,13.3539101575571,1,Tempelhof-Schöneberg
115,91,52.4777155600325,13.3134962422004,4,Charlottenburg-Wilmersdorf
127,91,52.4760968741547,13.3575839749586,4,Tempelhof-Schöneberg
128,91,52.4759612436773,13.3612577631044,4,Tempelhof-Schöneberg
133,91,52.4752813838133,13.3796262641496,4,Tempelhof-Schöneberg
144,91,52.4737756759565,13.4200343748829,4,Neukölln
148,91,52.4732247316478,13.4347273449965,4,Neukölln
156,91,52.47211738112,13.4641118549738,4,Neukölln
158,91,52.4718394056891,13.4714576833694,4,Treptow-Köpenick
129,91,52.4758254993653,13.3649315219703,1,Tempelhof-Schöneberg
130,91,52.4756896412208,13.368605251532,1,Tempelhof-Schöneberg
171,91,52.4700214734415,13.5192026336332,1,Treptow-Köpenick
125,91,52.4763677935975,13.3502363109241,2,Tempelhof-Schöneberg
154,91,52.4723949014484,13.4567659067451,2,Neukölln
162,91,52.4712820895876,13.4861489798863,2,Treptow-Köpenick
166,91,52.4707229532806,13.5008397947466,2,Treptow-Köpenick
167,91,52.4705828848127,13.5045124230214,2,Treptow-Köpenick
180,91,52.4687516440698,13.5522538313559,5,Treptow-Köpenick
187,91,52.4677576303739,13.5779586091952,5,Treptow-Köpenick
188,91,52.4676151735644,13.5816305976758,5,Treptow-Köpenick
191,91,52.4671871209048,13.5926463786269,5,Treptow-Köpenick
201,91,52.465752888531,13.6293636424857,5,Treptow-Köpenick
219,91,52.4631426248534,13.6954468775163,5,Treptow-Köpenick
184,91,52.4681843185403,13.566942459601,1,Treptow-Köpenick
199,91,52.4660406445014,13.6220204373122,1,Treptow-Köpenick
186,91,52.4678999734744,13.5742865900064,4,Treptow-Köpenick
189,91,52.4674726030483,13.585302555424,4,Treptow-Köpenick
190,91,52.4673299188277,13.5889744824158,4,Treptow-Köpenick
221,91,52.4628503225544,13.7027888321427,4,Treptow-Köpenick
185,91,52.4680422028639,13.5706145401336,2,Treptow-Köpenick
192,91,52.4670442092818,13.5963182440332,3,Treptow-Köpenick
200,91,52.4658968233564,13.6256920554101,3,Treptow-Köpenick
68,92,52.4816575798365,13.1405688498705,5,Spandau
80,92,52.4801032569002,13.1846704510597,5,Spandau
103,92,52.4770782867665,13.2691871699575,5,Charlottenburg-Wilmersdorf
105,92,52.4768123986071,13.2765357374005,5,Charlottenburg-Wilmersdorf
106,92,52.4766792837171,13.2802099780587,5,Charlottenburg-Wilmersdorf
109,92,52.4762792558302,13.2912325274892,5,Charlottenburg-Wilmersdorf
110,92,52.4761456854691,13.294906653037,5,Charlottenburg-Wilmersdorf
111,92,52.4760120012454,13.2985807497465,5,Charlottenburg-Wilmersdorf
112,92,52.4758782031611,13.3022548175935,5,Charlottenburg-Wilmersdorf
114,92,52.475610265419,13.3096028666028,5,Charlottenburg-Wilmersdorf
116,92,52.4753418722591,13.3169507998709,5,Charlottenburg-Wilmersdorf
117,92,52.4752075049027,13.3206247230413,5,Tempelhof-Schöneberg
118,92,52.475073023698,13.3242986172037,5,Tempelhof-Schöneberg
119,92,52.4749384286471,13.3279724823336,5,Tempelhof-Schöneberg
78,92,52.4803634500492,13.1773204641588,1,Spandau
95,92,52.478137284164,13.2397917553913,1,Charlottenburg-Wilmersdorf
97,92,52.4778732181332,13.2471407803635,3,Charlottenburg-Wilmersdorf
131,92,52.473314408786,13.3720565905442,3,Tempelhof-Schöneberg
96,92,52.4780053080942,13.2434662821267,1,Charlottenburg-Wilmersdorf
132,92,52.473178333923,13.3757300760472,3,Tempelhof-Schöneberg
98,92,52.4777410142831,13.2508152500777,1,Charlottenburg-Wilmersdorf
133,92,52.4730421452429,13.3794035321785,3,Tempelhof-Schöneberg
100,92,52.4774762649236,13.2581641038406,1,Charlottenburg-Wilmersdorf
101,92,52.4773437194182,13.2618384878408,1,Charlottenburg-Wilmersdorf
102,92,52.4772110600319,13.2655128432212,1,Charlottenburg-Wilmersdorf
125,92,52.4741284676873,13.3500150620764,1,Tempelhof-Schöneberg
128,92,52.4737219504513,13.3610359580469,1,Tempelhof-Schöneberg
127,92,52.4738575700249,13.3573623552992,2,Tempelhof-Schöneberg
144,92,52.4715365584275,13.4198096041552,2,Neukölln
79,92,52.4802334104374,13.180995471652,4,Spandau
104,92,52.4769453996243,13.2728614680253,4,Charlottenburg-Wilmersdorf
107,92,52.4765460549562,13.2838841899758,4,Charlottenburg-Wilmersdorf
108,92,52.4764127123266,13.2875583731273,4,Charlottenburg-Wilmersdorf
113,92,52.4757442912183,13.3059288565537,4,Charlottenburg-Wilmersdorf
115,92,52.4754761257652,13.3132768477167,4,Charlottenburg-Wilmersdorf
120,92,52.474803719752,13.331646318407,4,Tempelhof-Schöneberg
122,92,52.4745339604379,13.3389939032871,4,Tempelhof-Schöneberg
124,92,52.474263745772,13.3463413716497,4,Tempelhof-Schöneberg
134,92,52.4729058427476,13.3830769589137,4,Tempelhof-Schöneberg
148,92,52.4709856584061,13.4345018330583,5,Neukölln
149,92,52.4708476489367,13.4381748159461,5,Neukölln
151,92,52.4705712886555,13.4455206923469,5,Neukölln
153,92,52.4702944732656,13.4528664494195,5,Neukölln
154,92,52.4701558949102,13.4565392831473,5,Neukölln
156,92,52.469878396889,13.4638848608647,5,Neukölln
157,92,52.4697394772274,13.4675576048059,5,Neukölln
158,92,52.4696004438015,13.4712303187699,5,Neukölln
159,92,52.4694612966132,13.4749030027323,5,Treptow-Köpenick
160,92,52.4693220356647,13.4785756566692,5,Treptow-Köpenick
161,92,52.4691826609581,13.4822482805561,5,Treptow-Köpenick
163,92,52.4689035702794,13.4895934380836,5,Treptow-Köpenick
164,92,52.4687638543116,13.4932659716757,5,Treptow-Köpenick
168,92,52.4682038529665,13.5079558043357,5,Treptow-Köpenick
169,92,52.4680635682726,13.5116281869526,5,Treptow-Köpenick
171,92,52.4677826576706,13.5189728613594,5,Treptow-Köpenick
172,92,52.4676420317668,13.5226451531009,5,Treptow-Köpenick
186,92,52.4656613282043,13.5740540407612,5,Treptow-Köpenick
187,92,52.465518996543,13.5777258748613,5,Treptow-Köpenick
188,92,52.4653765511819,13.5813976782586,5,Treptow-Köpenick
189,92,52.4652339921232,13.585069450929,5,Treptow-Köpenick
192,92,52.4648056327832,13.5960845843367,5,Treptow-Köpenick
155,92,52.4700172027839,13.4602120869704,2,Neukölln
167,92,52.4683440239195,13.5042833914754,2,Treptow-Köpenick
185,92,52.4658035461637,13.5703821759824,2,Treptow-Köpenick
162,92,52.4690431724957,13.485920874369,3,Treptow-Köpenick
184,92,52.4659456504189,13.5667102805492,3,Treptow-Köpenick
199,92,52.4638021486485,13.6217854823346,3,Treptow-Köpenick
201,92,52.4635144158013,13.6291283174764,3,Treptow-Köpenick
150,92,52.4707095256858,13.4418477690504,4,Neukölln
152,92,52.4704329378481,13.4491935858113,4,Neukölln
170,92,52.4679231698399,13.5153005393019,4,Treptow-Köpenick
190,92,52.4650913193691,13.5887411928482,4,Treptow-Köpenick
191,92,52.4649485329217,13.5924129039921,4,Treptow-Köpenick
200,92,52.4636583390605,13.6254569154139,4,Treptow-Köpenick
222,92,52.4604657732042,13.7062205531504,5,Treptow-Köpenick
225,92,52.460026161944,13.7172325991675,1,Treptow-Köpenick
68,93,52.4794176470223,13.1403582053405,5,Spandau
69,93,52.4792887571394,13.1440333066833,5,Spandau
104,93,52.474705845727,13.2726441425204,5,Charlottenburg-Wilmersdorf
105,93,52.4745728554036,13.276318226405,5,Charlottenburg-Wilmersdorf
106,93,52.4744397512164,13.2799922815776,5,Charlottenburg-Wilmersdorf
107,93,52.4743065331675,13.2836663080141,5,Charlottenburg-Wilmersdorf
108,93,52.4741732012588,13.2873403056901,5,Charlottenburg-Wilmersdorf
109,93,52.4740397554925,13.2910142745814,5,Charlottenburg-Wilmersdorf
110,93,52.4739061958707,13.2946882146638,5,Charlottenburg-Wilmersdorf
111,93,52.4737725223953,13.2983621259129,5,Charlottenburg-Wilmersdorf
114,93,52.4733708188682,13.3093836864183,5,Charlottenburg-Wilmersdorf
115,93,52.473236689999,13.313057482092,5,Charlottenburg-Wilmersdorf
117,93,52.472968090733,13.3204049865515,5,Tempelhof-Schöneberg
118,93,52.4728336203402,13.3240786952889,5,Tempelhof-Schöneberg
119,93,52.4726990361103,13.327752374999,5,Tempelhof-Schöneberg
120,93,52.4725643380453,13.3314260256576,5,Tempelhof-Schöneberg
121,93,52.4724295261474,13.3350996472405,5,Tempelhof-Schöneberg
79,93,52.4779935921523,13.1807827850342,1,Spandau
80,93,52.4778634490815,13.1844575788269,1,Spandau
87,93,52.4769492580989,13.2101803470786,1,Charlottenburg-Wilmersdorf
96,93,52.4757656689744,13.2432504407272,1,Charlottenburg-Wilmersdorf
97,93,52.4756335896344,13.2469247534334,1,Charlottenburg-Wilmersdorf
112,93,52.4736387350683,13.3020360083045,4,Charlottenburg-Wilmersdorf
113,93,52.4735048338919,13.3057098618144,4,Charlottenburg-Wilmersdorf
116,93,52.4731024472866,13.3167312488111,4,Charlottenburg-Wilmersdorf
123,93,52.4721595608609,13.342446803082,5,Tempelhof-Schöneberg
124,93,52.4720244074764,13.3461203372921,5,Tempelhof-Schöneberg
125,93,52.4718891402673,13.3497938423295,5,Tempelhof-Schöneberg
129,93,52.4713469332251,13.3644875702669,5,Tempelhof-Schöneberg
145,93,52.4691598961021,13.4232577794812,5,Neukölln
146,93,52.4690222390558,13.4269306662934,5,Neukölln
147,93,52.4688844682308,13.4306035233999,5,Neukölln
148,93,52.4687465836292,13.4342763507764,5,Neukölln
150,93,52.4684704731048,13.4416219162428,5,Neukölln
127,93,52.4716182643831,13.3571407647891,1,Tempelhof-Schöneberg
135,93,52.470530208274,13.3865272828706,3,Tempelhof-Schöneberg
136,93,52.4703936891303,13.3902004654083,3,Tempelhof-Schöneberg
154,93,52.46791688683,13.4563126893507,3,Neukölln
172,93,52.4654032257368,13.5224152258937,3,Treptow-Köpenick
185,93,52.4635648878861,13.5701498423799,3,Treptow-Köpenick
128,93,52.4714826557123,13.3608141821628,1,Tempelhof-Schöneberg
131,93,52.4710751468097,13.371834258569,1,Tempelhof-Schöneberg
175,93,52.4649806996009,13.5334313635784,1,Treptow-Köpenick
176,93,52.4648396301192,13.5371033486907,1,Treptow-Köpenick
126,93,52.4717537592355,13.3534673181699,2,Tempelhof-Schöneberg
153,93,52.4680554540467,13.4526400408623,2,Neukölln
165,93,52.4663851396398,13.4967098440374,2,Treptow-Köpenick
122,93,52.4722946004186,13.3387732397233,4,Tempelhof-Schöneberg
130,93,52.4712110969235,13.368160929077,4,Tempelhof-Schöneberg
144,93,52.4692974393676,13.4195848629874,4,Neukölln
149,93,52.4686085852532,13.4379491483988,4,Neukölln
152,93,52.4681939074994,13.4489673624987,4,Neukölln
155,93,52.4677782058517,13.4599853079397,4,Neukölln
159,93,52.4672223443632,13.4746754828173,4,Neukölln
171,93,52.4655438403384,13.5187431192968,4,Treptow-Köpenick
190,93,52.4628527183273,13.5885079339497,4,Treptow-Köpenick
222,93,52.4582275438346,13.7059813755657,5,Treptow-Köpenick
198,93,52.4617073355698,13.6178792791706,3,Treptow-Köpenick
199,93,52.4615636512021,13.6215505582427,3,Treptow-Köpenick
196,93,52.4619943633029,13.6105366281611,1,Treptow-Köpenick
197,93,52.4618509062708,13.6142079691353,1,Treptow-Köpenick
192,93,52.4625670546992,13.5958509553574,4,Treptow-Köpenick
200,93,52.4614198531701,13.6252218063276,4,Treptow-Köpenick
64,94,52.4776920915206,13.1254476478934,5,Spandau
78,94,52.4758837911054,13.1768954901215,5,Spandau
77,94,52.4760136958947,13.1732208257924,2,Spandau
63,94,52.4778204013736,13.1217725933964,3,Spandau
79,94,52.475753772407,13.1805701263992,4,Spandau
80,94,52.4756236398015,13.1842447346013,4,Spandau
104,94,52.4724662903429,13.2724268456035,5,Charlottenburg-Wilmersdorf
105,94,52.4723333107121,13.2761007440216,5,Charlottenburg-Wilmersdorf
106,94,52.4722002172267,13.2797746137329,5,Charlottenburg-Wilmersdorf
107,94,52.4720670098886,13.2834484547129,5,Charlottenburg-Wilmersdorf
108,94,52.4719336886999,13.2871222669376,5,Charlottenburg-Wilmersdorf
110,94,52.4716667047788,13.2944698050237,5,Charlottenburg-Wilmersdorf
111,94,52.4715330420506,13.2981435308366,5,Charlottenburg-Wilmersdorf
109,94,52.4718002536626,13.2907960503826,3,Charlottenburg-Wilmersdorf
132,94,52.4686998303312,13.3752850706547,3,Tempelhof-Schöneberg
151,94,52.4660932041782,13.445068645945,3,Neukölln
112,94,52.47139926548,13.3018172277971,5,Charlottenburg-Wilmersdorf
113,94,52.471265375069,13.3054908958809,5,Charlottenburg-Wilmersdorf
114,94,52.4711313708196,13.3091645350637,5,Charlottenburg-Wilmersdorf
96,94,52.4735260283763,13.2430346277222,1,Charlottenburg-Wilmersdorf
127,94,52.4693789572294,13.3569192034229,1,Tempelhof-Schöneberg
128,94,52.4692433594602,13.3605924354469,1,Tempelhof-Schöneberg
130,94,52.468971822502,13.3679388116769,1,Tempelhof-Schöneberg
126,94,52.4695144411892,13.3532459421587,2,Tempelhof-Schöneberg
145,94,52.4669207865675,13.4230328826058,4,Neukölln
146,94,52.4667831405863,13.4267055841611,4,Neukölln
147,94,52.4666453808354,13.4303782560158,4,Neukölln
152,94,52.465954875611,13.4487411689339,4,Neukölln
144,94,52.467058318777,13.4193601513742,2,Neukölln
156,94,52.4654004237942,13.4634309621895,2,Neukölln
165,94,52.4641462531312,13.4964812430149,2,Treptow-Köpenick
168,94,52.4637261490406,13.5074974612753,5,Treptow-Köpenick
169,94,52.4635858868954,13.5111694735954,5,Treptow-Köpenick
170,94,52.4634455110295,13.5148414556584,5,Treptow-Köpenick
171,94,52.4633050214451,13.5185134074402,5,Treptow-Köpenick
172,94,52.4631644181444,13.5221853289166,5,Treptow-Köpenick
175,94,52.4627419259659,13.5332009112717,5,Treptow-Köpenick
186,94,52.461184032929,13.5735890339836,5,Treptow-Köpenick
187,94,52.4610417241427,13.5772604979787,5,Treptow-Köpenick
188,94,52.4608993016748,13.5809319312817,5,Treptow-Köpenick
189,94,52.4607567655274,13.5846033338685,5,Treptow-Köpenick
191,94,52.4604713522028,13.5919460467969,5,Treptow-Köpenick
200,94,52.459181365685,13.6249867281459,5,Treptow-Köpenick
204,94,52.4586050832658,13.6396706703028,5,Treptow-Köpenick
179,94,52.4621770111633,13.5478879286698,1,Treptow-Köpenick
197,94,52.4596123841487,13.6139734458809,1,Treptow-Köpenick
166,94,52.4640063321607,13.5001533459609,2,Treptow-Köpenick
173,94,52.4630237011295,13.5258572200634,4,Treptow-Köpenick
190,94,52.4606141157026,13.588274705715,4,Treptow-Köpenick
203,94,52.4587493243427,13.635999731357,4,Treptow-Köpenick
220,94,52.4562817719098,13.6984014470842,4,Treptow-Köpenick
222,94,52.4559893128447,13.7057422294148,4,Treptow-Köpenick
185,94,52.4613262280314,13.5699175393207,2,Treptow-Köpenick
195,94,52.4598991614959,13.6066311029963,2,Treptow-Köpenick
196,94,52.4597558296533,13.6103022898933,2,Treptow-Köpenick
202,94,52.458893451773,13.6323287613329,2,Treptow-Köpenick
174,94,52.4628828704026,13.5295290808565,3,Treptow-Köpenick
192,94,52.46032847503,13.5956173570901,3,Treptow-Köpenick
198,94,52.4594688249843,13.617644570935,3,Treptow-Köpenick
199,94,52.4593251521624,13.6213156650314,3,Treptow-Köpenick
201,94,52.4590374655545,13.6286577602544,3,Treptow-Köpenick
64,95,52.4754521144435,13.1252378013215,5,Spandau
65,95,52.4753237009813,13.1289126424676,5,Spandau
66,95,52.4751951735933,13.1325874558831,5,Spandau
62,95,52.4757085995826,13.1178880359347,4,Spandau
63,95,52.4755804139779,13.1215629324691,4,Spandau
104,95,52.470226733472,13.2722095772696,5,Charlottenburg-Wilmersdorf
105,95,52.4700937645328,13.2758832902455,5,Charlottenburg-Wilmersdorf
106,95,52.469960681748,13.2795569745195,5,Charlottenburg-Wilmersdorf
108,95,52.4696941746498,13.2869042568649,5,Steglitz-Zehlendorf
